date,time,toplam,dogalgaz,ruzgar,linyit,tasKomur,ithalKomur,fuelOil,jeotermal,barajli,nafta,biokutle,akarsu,gunes,diger
2025-02-04 22:00:00+00:00,01:00,34197.17,7456.25,8102.33,3925.6,128.0,9397.2,13.8,1140.74,2205.23,0.0,963.51,686.91,0.0,177.6
2025-02-04 23:00:00+00:00,02:00,32786.12,6670.1,8092.1,3892.1,128.0,9397.2,13.8,1144.03,1629.33,0.0,962.21,679.65,0.0,177.6
2025-02-05 00:00:00+00:00,03:00,31622.39,5971.2,8078.79,3906.1,128.0,9244.0,13.8,1145.39,1359.33,0.0,961.95,636.43,0.0,177.4
2025-02-05 01:00:00+00:00,04:00,31243.66,5720.01,8084.13,3933.1,128.0,9244.0,13.8,1148.53,1302.33,0.0,966.8,525.56,0.0,177.4
2025-02-05 02:00:00+00:00,05:00,31316.71,5758.28,8197.27,3675.1,128.0,9244.0,17.8,1151.53,1368.33,0.0,968.4,630.6,0.0,177.4
2025-02-05 03:00:00+00:00,06:00,32901.44,7318.08,8296.36,3723.6,128.0,9244.0,13.8,1151.81,1286.23,0.0,964.7,578.46,0.0,196.4
2025-02-05 04:00:00+00:00,07:00,35787.06,9525.58,8365.49,3719.6,128.0,9413.0,17.5,1152.89,1582.33,0.0,965.46,708.89,5.32,203.0
2025-02-05 05:00:00+00:00,08:00,40708.49,11920.51,8474.34,3575.0,128.0,9415.0,14.8,1152.14,3522.93,0.0,974.8,1228.66,99.31,203.0
2025-02-05 06:00:00+00:00,09:00,42569.93,12477.37,8621.89,3570.5,128.0,9416.0,16.9,1150.43,4372.43,0.0,992.34,1319.76,301.31,203.0
2025-02-05 07:00:00+00:00,10:00,42493.77,12463.68,8799.64,3693.69,128.0,9419.0,18.9,1143.56,3916.83,0.0,1003.97,1212.47,491.03,203.0
2025-02-05 08:00:00+00:00,11:00,42209.57,12470.75,9062.99,3735.4,128.0,9435.0,20.1,1134.97,3414.13,0.0,1001.95,989.98,613.2,203.1
2025-02-05 09:00:00+00:00,12:00,40391.08,11735.4,9196.94,3753.8,128.0,9435.1,22.4,1120.69,2354.43,0.0,996.07,813.78,621.37,213.1
2025-02-05 10:00:00+00:00,13:00,40871.96,12176.5,9332.2,3704.8,128.0,9436.0,20.2,1111.33,2287.33,0.0,1002.4,810.73,649.37,213.1
2025-02-05 11:00:00+00:00,14:00,41310.1,12410.39,9234.45,3821.4,128.0,9434.0,23.2,1102.89,2565.23,0.0,997.7,842.4,537.34,213.1
2025-02-05 12:00:00+00:00,15:00,42431.67,12566.4,9314.2,3902.29,128.0,9418.0,21.7,1096.28,3310.33,0.0,998.59,1031.27,431.51,213.1
2025-02-05 13:00:00+00:00,16:00,43831.05,12783.75,9473.63,3899.5,128.0,9416.0,19.4,1096.09,4247.23,0.0,991.08,1235.86,327.41,213.1
2025-02-05 14:00:00+00:00,17:00,45009.82,12858.91,9354.16,3874.3,128.0,9413.0,18.3,1096.49,5329.23,0.0,982.28,1673.72,68.33,213.1
2025-02-05 15:00:00+00:00,18:00,45264.3,13089.03,9288.72,3680.6,128.0,9413.0,17.8,1104.46,5635.13,0.0,979.46,1714.23,0.77,213.1
2025-02-05 16:00:00+00:00,19:00,45136.96,13102.35,9385.64,3689.6,128.0,9449.0,17.8,1115.03,5529.33,0.0,978.56,1528.55,0.0,213.1
2025-02-05 17:00:00+00:00,20:00,44179.34,13061.46,9197.01,3701.6,128.0,9413.0,13.8,1125.23,5114.33,0.0,962.96,1248.85,0.0,213.1
2025-02-05 18:00:00+00:00,21:00,42775.86,12873.95,9055.28,3699.6,128.0,9381.5,13.8,1135.47,4242.83,0.0,962.31,1070.02,0.0,213.1
2025-02-05 19:00:00+00:00,22:00,41352.16,10442.53,8970.36,3693.6,128.0,9381.5,13.8,1141.41,5511.53,0.0,953.39,902.94,0.0,213.1
2025-02-05 20:00:00+00:00,23:00,39503.12,9693.66,8751.2,3687.6,128.0,9381.5,13.8,1147.75,4796.73,0.0,951.0,762.18,0.0,189.7
2025-02-05 21:00:00+00:00,00:00,36660.7,8442.46,8642.12,3639.5,128.0,9164.0,13.9,1150.75,3596.83,0.0,946.84,740.3,0.0,196.0
2025-02-05 22:00:00+00:00,01:00,34316.37,7527.16,8689.94,3554.5,128.0,9164.0,13.9,1153.21,2248.83,0.0,949.58,695.05,0.0,192.2
2025-02-05 23:00:00+00:00,02:00,32617.6,6677.07,8617.07,3510.0,128.0,9164.0,13.9,1157.33,1511.83,0.0,952.54,693.66,0.0,192.2
2025-02-06 00:00:00+00:00,03:00,32094.24,6135.31,8704.87,3674.0,128.0,9337.2,13.9,1159.05,1214.63,0.0,951.89,583.19,0.0,192.2
2025-02-06 01:00:00+00:00,04:00,31779.49,5819.21,8725.9,3705.8,128.0,9336.5,13.9,1160.72,1214.63,0.0,951.43,531.2,0.0,192.2
2025-02-06 02:00:00+00:00,05:00,32088.81,5998.29,8821.2,3765.0,128.0,9317.2,13.9,1163.17,1226.63,0.0,954.62,508.6,0.0,192.2
2025-02-06 03:00:00+00:00,06:00,33650.88,7662.47,8632.69,3773.5,128.0,9317.2,13.9,1163.87,1231.53,0.0,957.8,558.71,0.01,211.2
2025-02-06 04:00:00+00:00,07:00,36671.88,10516.58,8548.64,3784.5,128.0,9334.0,13.9,1163.11,1296.83,0.0,974.16,689.36,5.0,217.8
2025-02-06 05:00:00+00:00,08:00,41545.2,12785.89,8421.16,3705.9,128.0,9335.0,17.0,1161.95,3339.93,0.0,986.14,1264.54,188.89,210.8
2025-02-06 06:00:00+00:00,09:00,42868.78,13191.38,8453.85,3714.6,128.0,9330.0,21.1,1171.73,3702.2,0.0,1015.08,1339.19,590.85,210.8
2025-02-06 07:00:00+00:00,10:00,42641.24,13116.69,8679.3,3740.5,128.0,9338.0,24.7,1170.08,3148.03,0.0,1019.58,1151.1,914.36,210.9
2025-02-06 08:00:00+00:00,11:00,42236.31,12890.59,9040.62,3729.9,128.0,9366.0,24.2,1142.29,2736.03,0.0,1019.8,920.25,1027.73,210.9
2025-02-06 09:00:00+00:00,12:00,40533.39,11888.23,9075.26,3679.3,128.0,9468.0,24.2,1135.92,2046.23,0.0,1021.77,763.03,1092.55,210.9
2025-02-06 10:00:00+00:00,13:00,40447.61,11978.93,9357.11,3395.8,128.0,9379.0,26.1,1125.29,2051.23,0.0,1016.2,703.86,1075.19,210.9
2025-02-06 11:00:00+00:00,14:00,41732.57,12744.23,9381.69,3465.5,128.0,9378.0,24.8,1119.85,2487.23,0.0,1010.94,753.03,1028.4,210.9
2025-02-06 12:00:00+00:00,15:00,42387.54,12850.15,9578.57,3558.4,128.0,9360.0,23.5,1111.58,2803.83,0.0,1011.32,897.9,853.39,210.9
2025-02-06 13:00:00+00:00,16:00,44460.24,12999.33,9672.59,3635.8,128.0,9352.0,19.7,1110.01,4616.73,0.0,1014.68,1166.05,534.45,210.9
2025-02-06 14:00:00+00:00,17:00,45727.86,13089.03,9696.85,3637.7,128.0,9339.0,13.6,1109.24,5793.43,0.0,1001.52,1537.38,171.21,210.9
2025-02-06 15:00:00+00:00,18:00,46441.85,13365.27,9516.82,3636.5,128.0,9339.0,10.9,1114.07,6454.03,0.0,998.31,1670.68,2.97,205.3
2025-02-06 16:00:00+00:00,19:00,45489.27,13005.95,9424.1,3655.5,128.0,9338.0,10.9,1123.2,6172.03,0.0,996.06,1450.23,0.0,185.3
2025-02-06 17:00:00+00:00,20:00,44141.85,12802.3,9258.86,3647.5,128.0,9197.0,10.9,1129.98,5540.23,0.0,985.4,1256.38,0.0,185.3
2025-02-06 18:00:00+00:00,21:00,42638.57,12202.68,9133.96,3652.5,128.0,9077.0,10.9,1137.63,5027.43,0.0,987.23,1095.94,0.0,185.3
2025-02-06 19:00:00+00:00,22:00,41122.99,10569.63,8955.27,3573.25,128.0,8887.0,10.9,1141.19,5856.63,0.0,983.18,832.64,0.0,185.3
2025-02-06 20:00:00+00:00,23:00,39263.61,9571.71,8707.81,3639.5,128.0,8857.0,10.9,1143.83,5246.03,0.0,976.7,796.83,0.0,185.3
2025-02-06 21:00:00+00:00,00:00,37263.68,8883.57,8593.7,3622.6,128.0,8857.0,13.7,1148.73,4116.69,0.0,961.31,731.18,0.0,207.2
2025-02-06 22:00:00+00:00,01:00,34863.46,7762.23,8494.99,3619.6,128.0,8857.0,13.7,1149.09,3019.84,0.0,966.2,645.61,0.0,207.2
2025-02-06 23:00:00+00:00,02:00,33172.94,7033.74,8271.16,3565.1,128.0,8857.0,13.7,1151.07,2337.69,0.0,967.38,640.9,0.0,207.2
2025-02-07 00:00:00+00:00,03:00,32386.51,6649.24,8169.66,3582.1,128.0,8857.0,13.7,1149.56,2083.29,0.0,975.5,571.26,0.0,207.2
2025-02-07 01:00:00+00:00,04:00,32094.89,6603.54,8108.31,3581.1,128.0,8856.7,13.7,1150.42,1940.29,0.0,971.65,533.98,0.0,207.2
2025-02-07 02:00:00+00:00,05:00,32270.58,6808.16,8045.74,3597.5,128.0,8857.0,13.7,1152.56,1952.29,0.0,976.65,531.78,0.0,207.2
2025-02-07 03:00:00+00:00,06:00,34029.78,8591.86,7873.55,3716.6,128.0,8857.0,13.7,1153.86,1960.29,0.0,970.0,557.71,0.01,207.2
2025-02-07 04:00:00+00:00,07:00,36785.34,11201.54,7801.42,3841.6,128.0,8858.0,13.7,1153.13,1902.69,0.0,982.11,689.8,6.15,207.2
2025-02-07 05:00:00+00:00,08:00,41200.25,13186.66,7797.63,3839.9,128.0,8860.0,14.7,1152.53,3643.49,0.0,988.66,1195.98,192.5,200.2
2025-02-07 06:00:00+00:00,09:00,42350.8,13274.59,7838.75,3846.4,128.0,8866.0,16.0,1153.14,4053.99,0.0,1006.1,1353.97,613.66,200.2
2025-02-07 07:00:00+00:00,10:00,42490.41,13264.58,8012.65,3726.7,128.0,8875.0,16.8,1150.42,4107.99,0.0,1019.63,1133.77,854.57,200.3
2025-02-07 08:00:00+00:00,11:00,41945.39,13085.05,8139.94,3653.1,128.0,8882.0,16.9,1146.1,3730.29,0.0,1017.6,968.58,977.53,200.3
2025-02-07 09:00:00+00:00,12:00,39941.22,12473.24,8320.56,3664.1,128.0,8893.0,17.7,1138.42,2378.39,0.0,1007.7,685.38,1034.43,200.3
2025-02-07 10:00:00+00:00,13:00,39693.26,12254.25,8572.96,3666.1,128.0,8892.0,15.3,1133.36,2073.39,0.0,1019.56,677.0,1061.04,200.3
2025-02-07 11:00:00+00:00,14:00,41030.45,13026.05,8675.16,3682.4,128.0,8891.0,14.5,1125.94,2400.99,0.0,1021.28,852.92,1011.91,200.3
2025-02-07 12:00:00+00:00,15:00,42193.05,13173.56,8794.06,3767.0,128.0,8878.0,16.6,1119.74,3152.49,0.0,1014.73,1059.8,888.77,200.3
2025-02-07 13:00:00+00:00,16:00,43848.86,13175.94,8906.31,3739.1,128.0,8870.0,15.5,1116.97,4809.99,0.0,1011.22,1268.5,607.03,200.3
2025-02-07 14:00:00+00:00,17:00,44802.23,13178.88,8872.26,3838.0,101.0,8858.0,14.7,1118.84,5891.69,0.0,1000.45,1560.85,167.26,200.3
2025-02-07 15:00:00+00:00,18:00,45587.22,13419.93,8815.77,3857.7,128.0,8858.0,13.7,1122.78,6509.49,0.0,985.11,1673.95,2.49,200.3
2025-02-07 16:00:00+00:00,19:00,45127.9,13429.58,8750.85,3885.6,128.0,8857.0,10.7,1130.16,6276.29,0.0,982.14,1475.08,0.0,202.5
2025-02-07 17:00:00+00:00,20:00,43897.99,13346.34,8650.9,3878.6,128.0,8857.0,10.7,1135.74,5406.69,0.0,971.91,1309.61,0.0,202.5
2025-02-07 18:00:00+00:00,21:00,42718.01,13200.94,8489.69,3878.6,128.0,8857.0,10.7,1139.26,4714.09,0.0,981.45,1117.98,0.0,200.3
2025-02-07 19:00:00+00:00,22:00,41461.0,11525.47,8380.34,3868.6,128.0,8857.0,10.7,1141.54,5480.59,0.0,987.35,881.11,0.0,200.3
2025-02-07 20:00:00+00:00,23:00,39386.23,9772.3,8346.41,3871.6,128.0,8857.0,10.7,1144.36,5253.59,0.0,987.07,814.9,0.0,200.3
2025-02-07 21:00:00+00:00,00:00,36624.65,8162.94,8197.91,3943.6,128.0,8738.0,8.1,1149.34,4296.93,0.0,981.86,850.77,0.0,167.2
2025-02-07 22:00:00+00:00,01:00,34450.09,7559.15,8233.39,3900.35,148.0,8738.0,8.1,1150.66,2881.93,0.0,986.24,697.07,0.0,147.2
2025-02-07 23:00:00+00:00,02:00,32890.89,6883.03,8005.02,3878.1,162.0,8738.0,8.1,1152.36,2301.93,0.0,956.96,658.19,0.0,147.2
2025-02-08 00:00:00+00:00,03:00,31902.34,6270.68,7851.88,3901.1,128.0,8738.0,8.1,1154.24,2134.53,0.0,969.54,599.07,0.0,147.2
2025-02-08 01:00:00+00:00,04:00,31692.97,6212.93,7771.07,3897.1,128.0,8738.0,8.1,1155.52,2108.53,0.0,969.65,556.87,0.0,147.2
2025-02-08 02:00:00+00:00,05:00,31859.73,6364.45,7799.14,3897.1,128.0,8738.0,8.1,1157.51,2106.33,0.0,946.85,567.05,0.0,147.2
2025-02-08 03:00:00+00:00,06:00,32494.08,7175.11,7648.32,3958.6,128.0,8738.0,8.1,1158.7,1962.23,0.0,990.6,579.15,0.07,147.2
2025-02-08 04:00:00+00:00,07:00,33763.37,8238.54,7476.48,3961.6,128.0,8724.0,8.1,1130.53,2175.43,0.0,1001.87,765.31,6.31,147.2
2025-02-08 05:00:00+00:00,08:00,36740.93,9783.81,7352.9,3953.0,128.0,8730.0,10.4,1159.96,3098.13,0.0,1013.64,1114.38,256.51,140.2
2025-02-08 06:00:00+00:00,09:00,37193.4,9501.09,7358.86,3956.0,128.0,8744.0,12.6,1159.21,3256.93,0.0,1027.18,1140.76,768.57,140.2
2025-02-08 07:00:00+00:00,10:00,36732.0,9270.67,7318.67,3957.79,128.0,8758.0,14.0,1156.83,2901.23,0.0,1012.53,976.13,1097.85,140.3
2025-02-08 08:00:00+00:00,11:00,35811.04,7917.4,7521.59,3928.9,128.0,8775.0,15.0,1154.09,3242.13,0.0,1043.69,816.01,1128.93,140.3
2025-02-08 09:00:00+00:00,12:00,34325.05,6605.8,7618.56,3912.0,128.0,8777.0,15.8,1146.07,3122.13,0.0,1027.58,726.26,1105.55,140.3
2025-02-08 10:00:00+00:00,13:00,34191.62,6472.3,7923.95,3912.7,128.0,8777.0,15.7,1136.01,2850.13,0.0,1014.31,732.17,1089.05,140.3
2025-02-08 11:00:00+00:00,14:00,34594.73,6755.5,8122.25,3936.0,128.0,8775.0,14.5,1130.25,2791.13,0.0,1024.67,714.7,1062.43,140.3
2025-02-08 12:00:00+00:00,15:00,35492.4,7226.9,8253.02,3972.2,128.0,8751.6,12.7,1121.93,3171.23,0.0,1036.65,823.63,854.24,140.3
2025-02-08 13:00:00+00:00,16:00,37774.94,9339.2,8332.28,3971.9,128.0,8738.0,10.8,1118.16,3554.23,0.0,1021.75,823.28,597.04,140.3
2025-02-08 14:00:00+00:00,17:00,40640.36,11233.3,8411.33,3917.8,128.0,8725.0,9.1,1117.76,4450.63,0.0,987.01,1377.16,142.97,140.3
2025-02-08 15:00:00+00:00,18:00,42676.91,11758.99,8406.62,3811.6,128.0,8739.0,8.1,1121.49,5954.53,0.0,986.71,1617.93,3.64,140.3
2025-02-08 16:00:00+00:00,19:00,42657.82,11762.3,8466.47,3811.6,128.0,8738.0,8.1,1129.38,5967.93,0.0,988.2,1517.54,0.0,140.3
2025-02-08 17:00:00+00:00,20:00,41803.09,11608.49,8372.99,3816.6,128.0,8738.0,8.1,1134.11,5582.33,0.0,989.56,1284.61,0.0,140.3
2025-02-08 18:00:00+00:00,21:00,40711.17,11356.99,8286.1,3876.6,128.0,8738.0,8.1,1140.81,4869.93,0.0,1015.66,1149.58,0.0,141.4
2025-02-08 19:00:00+00:00,22:00,38949.82,9360.11,7928.94,3877.1,128.0,8738.0,8.1,1144.31,5691.33,0.0,1015.45,917.08,0.0,141.4
2025-02-08 20:00:00+00:00,23:00,37472.79,8340.43,7760.86,3916.0,128.0,8738.0,8.1,1146.47,5425.33,0.0,1016.61,852.69,0.0,140.3
2025-02-08 21:00:00+00:00,00:00,35163.11,7135.94,7712.36,4140.6,128.0,8723.0,7.5,1149.89,4259.23,0.0,998.19,746.2,0.0,162.2
2025-02-08 22:00:00+00:00,01:00,33045.81,6513.49,7629.15,4097.1,128.0,8723.0,7.5,1151.8,2961.93,0.0,994.03,677.61,0.0,162.2
2025-02-08 23:00:00+00:00,02:00,31548.76,5938.11,7444.34,4101.1,128.0,8723.0,7.5,1153.76,2280.23,0.0,985.13,625.39,0.0,162.2
2025-02-09 00:00:00+00:00,03:00,30449.59,5234.91,7339.85,4113.1,128.0,8575.3,7.5,1154.63,2156.03,0.0,998.49,579.58,0.0,162.2
2025-02-09 01:00:00+00:00,04:00,29690.85,4947.85,7244.5,4120.6,22.0,8605.2,7.5,1156.52,1886.03,0.0,1007.45,531.0,0.0,162.2
2025-02-09 02:00:00+00:00,05:00,29671.85,4948.11,7213.07,4161.6,0.0,8605.2,7.5,1157.51,1871.83,0.0,1004.23,540.6,0.0,162.2
2025-02-09 03:00:00+00:00,06:00,29830.08,4646.88,7131.46,4166.6,0.0,8605.2,7.5,1158.3,2103.73,0.0,1008.32,838.51,0.08,163.5
2025-02-09 04:00:00+00:00,07:00,29785.38,4288.64,7051.47,4170.6,0.0,8606.2,7.5,1159.42,2236.53,0.0,1016.74,1069.5,15.28,163.5
2025-02-09 05:00:00+00:00,08:00,29324.87,4192.05,6982.18,4170.4,40.0,8464.0,8.5,1159.56,1785.23,0.0,1024.13,983.08,367.24,148.5
2025-02-09 06:00:00+00:00,09:00,29235.33,3329.37,6939.97,4082.9,128.0,8438.0,9.5,1158.86,2126.73,0.0,1044.02,806.66,1024.12,147.2
2025-02-09 07:00:00+00:00,10:00,28891.52,3203.37,6888.87,3964.6,128.0,8187.35,3.5,1155.57,2185.73,0.0,1046.49,714.94,1265.8,147.3
2025-02-09 08:00:00+00:00,11:00,28745.33,3210.77,6889.8,3947.3,128.0,7594.0,3.5,1148.19,2599.73,0.0,1046.15,703.14,1327.45,147.3
2025-02-09 09:00:00+00:00,12:00,27893.41,3212.77,6979.72,3960.4,128.0,6591.5,3.5,1140.47,2953.03,0.0,1034.13,573.37,1169.22,147.3
2025-02-09 10:00:00+00:00,13:00,28443.76,3215.17,7080.62,4000.5,128.0,6918.0,3.7,1132.51,3107.03,0.0,1042.68,606.25,1062.0,147.3
2025-02-09 11:00:00+00:00,14:00,29349.09,3369.97,7207.49,4052.7,128.0,7872.8,3.5,1125.53,2838.03,0.0,1039.55,587.69,976.53,147.3
2025-02-09 12:00:00+00:00,15:00,30732.3,3956.17,7329.34,4066.1,128.0,8619.0,10.0,1119.97,2747.33,0.0,1039.58,726.09,843.42,147.3
2025-02-09 13:00:00+00:00,16:00,33606.87,6544.17,7352.16,4110.1,128.0,8605.0,9.3,1127.7,3208.83,0.0,1032.83,844.7,496.78,147.3
2025-02-09 14:00:00+00:00,17:00,37048.97,9121.95,7384.01,4148.5,128.0,8623.0,8.5,1134.86,3933.53,0.0,1024.03,1272.79,121.2,148.6
2025-02-09 15:00:00+00:00,18:00,39424.51,10321.73,7440.75,4161.3,128.0,8671.0,7.5,1141.65,4931.93,0.0,1022.79,1417.96,31.3,148.6
2025-02-09 16:00:00+00:00,19:00,39877.62,10541.13,7392.19,4168.5,128.0,8680.0,7.5,1146.72,5327.43,0.0,1024.91,1296.44,16.2,148.6
2025-02-09 17:00:00+00:00,20:00,39212.03,10539.22,7263.42,4175.5,128.0,8680.0,7.5,1154.51,5031.73,0.0,1030.32,1051.43,3.1,147.3
2025-02-09 18:00:00+00:00,21:00,38228.96,10368.28,7081.14,4231.2,128.0,8691.5,7.5,1160.67,4391.53,0.0,1025.9,995.94,0.0,147.3
2025-02-09 19:00:00+00:00,22:00,37408.33,8942.67,6755.22,4142.4,128.0,8691.5,7.5,1165.11,5724.73,0.0,1021.37,682.53,0.0,147.3
2025-02-09 20:00:00+00:00,23:00,36044.29,8336.84,6578.39,4119.5,128.0,8691.5,7.5,1168.03,5178.73,0.0,1019.7,668.8,0.0,147.3
2025-02-09 21:00:00+00:00,00:00,34360.92,7879.31,6470.08,4105.5,125.0,8723.0,7.5,1165.79,4080.47,0.0,1009.69,631.38,0.0,163.2
2025-02-09 22:00:00+00:00,01:00,32169.59,7181.09,6380.35,4112.1,125.0,8723.0,7.5,1167.06,2698.47,0.0,1014.39,597.43,0.0,163.2
2025-02-09 23:00:00+00:00,02:00,30460.93,6316.64,6310.99,4216.4,125.0,8723.0,7.5,1168.05,1901.47,0.0,1014.22,514.46,0.0,163.2
2025-02-10 00:00:00+00:00,03:00,29712.31,6106.43,6163.8,4140.5,125.0,8723.0,7.5,1170.44,1626.27,0.0,1012.78,473.39,0.0,163.2
2025-02-10 01:00:00+00:00,04:00,29382.42,5957.23,6141.35,4194.7,125.0,8723.0,7.5,1172.02,1483.27,0.0,1015.48,399.67,0.0,163.2
2025-02-10 02:00:00+00:00,05:00,29871.55,6453.03,6046.01,4254.5,125.0,8723.0,7.5,1175.61,1495.27,0.0,1013.18,414.75,0.0,163.7
2025-02-10 03:00:00+00:00,06:00,31483.03,8293.3,5943.85,4262.5,125.0,8723.0,7.5,1175.5,1331.17,0.0,1014.26,443.24,0.01,163.7
2025-02-10 04:00:00+00:00,07:00,34889.38,10790.13,5883.21,4283.5,185.0,8724.0,7.5,1168.13,1998.27,0.0,1020.92,633.33,12.69,182.7
2025-02-10 05:00:00+00:00,08:00,39988.01,13369.42,5916.63,4376.5,245.0,8725.0,8.5,1162.16,3701.47,0.0,1035.93,1003.5,239.6,204.3
2025-02-10 06:00:00+00:00,09:00,41686.18,14066.94,5918.51,4398.5,251.0,8730.0,9.6,1161.36,4103.27,0.0,1048.95,1081.43,682.32,234.3
2025-02-10 07:00:00+00:00,10:00,41617.4,14270.61,6070.78,4352.6,251.0,8734.0,11.0,1157.48,3611.07,0.0,1060.5,936.02,927.94,234.4
2025-02-10 08:00:00+00:00,11:00,41351.86,14113.14,6181.7,4270.0,251.0,8753.0,11.1,1152.69,3406.27,0.0,1070.5,885.26,1022.8,234.4
2025-02-10 09:00:00+00:00,12:00,39767.46,13828.58,6265.65,4333.28,251.0,8754.0,11.3,1145.57,2198.07,0.0,1067.36,703.18,975.07,234.4
2025-02-10 10:00:00+00:00,13:00,39950.88,13928.0,6239.15,4333.28,251.0,8753.0,11.2,1136.75,2374.07,0.0,1041.66,772.39,875.98,234.4
2025-02-10 11:00:00+00:00,14:00,40956.18,14104.84,6284.57,4290.28,251.0,8749.0,10.9,1128.75,3150.17,0.0,1045.3,857.57,849.4,234.4
2025-02-10 12:00:00+00:00,15:00,41819.37,14153.26,6428.92,4270.28,251.0,8730.0,10.4,1123.17,3840.07,0.0,1039.05,1088.47,650.35,234.4
2025-02-10 13:00:00+00:00,16:00,43366.43,14119.07,6501.81,4273.5,141.0,8728.0,9.3,1119.46,5575.07,0.0,1027.08,1238.16,399.58,234.4
2025-02-10 14:00:00+00:00,17:00,44629.82,14598.77,6352.09,4185.3,126.0,8724.0,8.5,1115.41,6625.07,0.0,1016.53,1519.29,124.46,234.4
2025-02-10 15:00:00+00:00,18:00,45042.24,14897.86,6360.45,4185.2,126.0,8739.0,7.5,1121.5,6746.37,0.0,1000.47,1620.67,2.82,234.4
2025-02-10 16:00:00+00:00,19:00,44761.31,14907.74,6345.47,4179.6,126.0,8738.0,7.5,1128.38,6584.37,0.0,998.07,1511.78,0.0,234.4
2025-02-10 17:00:00+00:00,20:00,43890.76,14880.62,6242.59,4253.6,126.0,8738.0,7.5,1137.06,5915.57,0.0,1007.33,1348.09,0.0,234.4
2025-02-10 18:00:00+00:00,21:00,42636.51,14718.64,6078.74,4242.0,186.0,8498.0,7.5,1145.81,5201.77,0.0,994.33,1329.32,0.0,234.4
2025-02-10 19:00:00+00:00,22:00,41252.66,13494.22,5784.19,4286.6,226.0,8248.0,7.5,1150.26,5782.87,0.0,990.65,1047.97,0.0,234.4
2025-02-10 20:00:00+00:00,23:00,39589.55,12590.89,5614.72,4275.6,246.0,8098.0,7.5,1152.52,5292.07,0.0,992.06,1085.79,0.0,234.4
2025-02-10 21:00:00+00:00,00:00,36701.83,11594.6,5490.0,4084.35,252.0,8109.0,8.5,1160.86,3794.87,0.0,984.84,976.11,0.0,246.7
2025-02-10 22:00:00+00:00,01:00,34593.96,11408.37,5289.63,4053.35,252.0,8109.0,8.5,1161.18,2381.77,0.0,982.04,719.42,0.0,228.7
2025-02-10 23:00:00+00:00,02:00,33049.61,10730.65,5096.82,4021.35,252.0,8109.0,8.5,1163.68,1822.77,0.0,983.13,635.51,0.0,226.2
2025-02-11 00:00:00+00:00,03:00,31944.45,10072.23,5017.99,4020.35,252.0,8125.0,8.5,1166.55,1532.57,0.0,971.2,555.66,0.0,222.4
2025-02-11 01:00:00+00:00,04:00,31833.3,10018.29,5135.46,4099.6,252.0,8125.0,8.5,1167.66,1335.57,0.0,971.2,497.62,0.0,222.4
2025-02-11 02:00:00+00:00,05:00,32420.3,10491.73,5233.56,4077.6,252.0,8125.0,8.5,1170.95,1335.57,0.0,966.53,536.46,0.0,222.4
2025-02-11 03:00:00+00:00,06:00,33777.98,11554.13,5290.19,4083.6,252.0,8125.0,8.5,1171.22,1470.37,0.2,969.53,612.77,0.07,240.4
2025-02-11 04:00:00+00:00,07:00,36754.68,13951.33,5253.97,4064.6,252.0,8109.0,8.5,1172.51,1851.07,0.1,975.35,858.82,10.73,246.7
2025-02-11 05:00:00+00:00,08:00,40516.72,15562.42,5233.06,4078.99,252.0,8110.0,9.5,1171.93,3497.17,0.1,988.27,1130.33,236.25,246.7
2025-02-11 06:00:00+00:00,09:00,41704.09,15780.28,5219.03,4063.75,252.0,8114.0,15.5,1170.07,4016.17,0.0,996.18,1164.12,666.29,246.7
2025-02-11 07:00:00+00:00,10:00,41554.56,15806.89,5131.53,3988.5,252.0,8116.0,16.5,1168.11,3955.27,0.0,1005.33,983.5,884.13,246.8
2025-02-11 08:00:00+00:00,11:00,41946.01,15802.57,5056.1,4006.0,252.0,8118.0,22.4,1164.18,4275.47,0.0,1016.11,1038.54,947.84,246.8
2025-02-11 09:00:00+00:00,12:00,40032.75,15767.77,4999.23,3890.0,252.0,8119.0,16.2,1157.66,2800.07,0.0,1019.75,864.21,900.06,246.8
2025-02-11 10:00:00+00:00,13:00,40182.03,15763.54,5025.02,3847.69,252.0,8119.0,25.9,1150.65,2942.57,0.0,1022.8,904.16,881.9,246.8
2025-02-11 11:00:00+00:00,14:00,41060.34,15780.33,5203.23,3742.85,252.0,8117.0,14.3,1142.26,3657.07,0.0,1006.72,1023.59,874.19,246.8
2025-02-11 12:00:00+00:00,15:00,42174.96,15792.53,5337.26,3770.69,252.0,8115.0,13.3,1136.01,4635.63,0.0,1002.42,1143.53,729.79,246.8
2025-02-11 13:00:00+00:00,16:00,43656.01,15799.41,5505.08,3827.4,252.0,8114.0,10.5,1131.55,5966.27,0.0,995.86,1273.9,533.24,246.8
2025-02-11 14:00:00+00:00,17:00,44550.25,15805.78,5704.97,3883.0,252.0,8110.0,9.5,1131.03,6772.07,0.0,987.61,1493.04,154.45,246.8
2025-02-11 15:00:00+00:00,18:00,45380.96,16020.36,5849.95,3893.8,252.0,8109.0,11.5,1133.39,7117.57,0.0,997.75,1744.43,4.41,246.8
2025-02-11 16:00:00+00:00,19:00,44894.93,16027.51,5993.13,3855.6,252.0,8109.0,8.5,1142.45,6587.87,0.0,984.37,1686.7,0.0,247.8
