date,price,lep,planned_total_gen,ruzgar,gunes,planned_gas_gen,price_independent_sales,gas_price,temperature,wind_speed,solar_radiation,precipitation,cloud_cover,sfk_price,pfk_price,hour,day_of_week,month,is_weekend,is_holiday,price_lag_24,price_lag_48,price_lag_168,smp_lag_24,sfk_lag_24,pfk_lag_24,gen_deviation_lag_24,price_volatility_24h,price_momentum_24h,price_rolling_24h_mean,price_rolling_168h_mean,demand_supply_ratio,pi_offer_ratio,gas_price_lag_24,elec_gas_ratio
2025-03-27 04:00:00+00:00,2139.98,33601,31737.77,1836.18,1222.5,9834.61,13132.8,12216.28,9.7,3.5,0.0,0.0,34.0,686.97,702.98,4,3,3,0,0,2207.99,2299.01,2449.98,2207.99,787.9,840.98,647.9799999999996,457.64877471525176,-91.02000000000044,2478.99625,2386.8013095238093,1.0586736663077996,0.41377784961421,12231.19,0.18050651600408427
2025-03-27 05:00:00+00:00,3000.0,38451,36564.84,2176.81,4007.53,10841.45,13693.9,12216.28,11.433333333333332,3.4333333333333336,28.0,0.0,36.66666666666666,686.97,702.98,5,3,3,0,0,2899.99,3000.0,2949.99,2999.04,787.9,840.98,-509.2099999999991,453.1315819543969,-100.01000000000022,2474.829166666667,2386.6388095238094,1.051555222032367,0.37449980637666197,12231.19,0.2370785607483206
2025-03-27 06:00:00+00:00,2799.99,41717,39512.67,2652.71,6951.18,10798.31,14725.9,12216.28,14.433333333333332,3.333333333333333,126.33333333333331,0.0,64.33333333333333,686.97,702.98,6,3,3,0,0,2844.45,2944.12,2949.99,2999.05,787.9,840.98,-2618.5999999999985,449.0822068620735,-99.67000000000007,2470.67625,2386.010595238095,1.0557612087158699,0.37267861982954253,12231.19,0.2325380818970274
2025-03-27 07:00:00+00:00,2849.48,42270,40017.63,2861.93,9251.23,8302.18,15841.9,12216.28,16.7,4.333333333333333,239.33333333333331,0.0,41.333333333333336,686.97,702.98,7,3,3,0,0,2199.99,2725.26,2399.0,2999.06,787.9,840.98,-4272.18,448.9351180777454,-525.2700000000004,2448.79,2381.96880952381,1.0562580478142305,0.3958631267487168,12231.19,0.17985250392611624
2025-03-27 08:00:00+00:00,2600.0,42934,40206.78,2910.9,10535.56,7330.48,16381.9,12216.28,18.73333333333333,2.733333333333333,359.0,0.0,93.66666666666669,295.12,519.63,8,3,3,0,0,2400.99,1924.0,2153.64,2999.04,1547.52,548.98,-6175.68,435.0353980597874,476.9899999999998,2468.664583333333,2379.9244047619045,1.0678032957800705,0.40743109915543707,12231.19,0.19628455738506348
2025-03-27 09:00:00+00:00,2133.77,41787,39162.69,3072.5,11014.49,6302.23,17284.9,12216.28,20.666666666666664,5.466666666666666,417.6666666666667,0.0,95.66666666666669,295.12,519.63,9,3,3,0,0,2295.0,1408.99,1649.98,2745.0,1547.52,548.98,-7302.370000000003,374.5968037616019,886.01,2505.5816666666665,2383.7636904761903,1.0669832183841716,0.4413501383551959,12231.19,0.1876197148670843
2025-03-27 10:00:00+00:00,2125.0,41876,38741.95,3381.22,10789.19,5200.48,17237.7,12216.28,22.23333333333333,5.066666666666667,462.0,0.0,99.66666666666669,295.12,519.63,10,3,3,0,0,2399.01,1649.98,1649.99,2999.01,1547.52,548.98,-6846.300000000003,328.59053400471385,749.0300000000002,2536.79125,2387.5577380952377,1.0808676159146375,0.4449248185798965,12231.19,0.19612268939576644
2025-03-27 11:00:00+00:00,2424.99,42068,39215.5,3485.96,9745.88,5961.17,16484.2,12216.28,22.76666666666667,8.166666666666666,344.0,0.0,99.66666666666669,295.12,519.63,11,3,3,0,0,2799.99,2600.01,1999.68,1952.0,1547.52,548.98,-7047.989999999998,332.7723230131829,199.97999999999956,2545.12375,2392.3195238095236,1.0727117412313694,0.420338377978657,12231.19,0.22890340977371998
2025-03-27 12:00:00+00:00,2079.99,42606,38746.47,3603.1,8062.16,6156.65,15609.8,12216.28,23.0,11.333333333333334,264.0,0.0,96.0,1200.0,915.98,12,3,3,0,0,2824.99,2400.99,2450.01,1952.0,1055.0,775.98,-5273.32,336.026690806854,424.0,2562.7904166666663,2394.700416666667,1.0995814694481987,0.4028598512367388,12231.19,0.2309471975173701
2025-03-27 13:00:00+00:00,1650.01,43029,38710.56,3759.99,5707.79,8055.58,14277.2,12216.28,24.0,12.366666666666667,311.6666666666667,0.0,99.0,1200.0,915.98,13,3,3,0,0,3000.0,2294.99,2494.0,3000.0,1055.0,775.98,-2484.959999999999,342.3541100637474,705.0100000000002,2592.165833333333,2402.7360714285714,1.1115284426667384,0.3688097302201203,12231.19,0.2452545292380187
2025-03-27 14:00:00+00:00,2946.0,43023,40026.53,3738.76,2740.13,10884.35,12934.1,12216.28,23.366666666666664,12.966666666666669,189.66666666666663,0.0,99.33333333333331,1200.0,915.98,14,3,3,0,0,3000.0,2980.0,2600.0,3000.0,1055.0,775.98,527.0500000000029,343.36205024304263,20.0,2592.9991666666665,2406.009880952381,1.0748352446428746,0.3231301057047487,12231.19,0.2452545292380187
2025-03-27 15:00:00+00:00,3000.0,43180,40134.27,3658.12,545.36,11368.99,12304.5,12216.28,22.4,10.8,61.66666666666666,0.0,99.0,645.12,900.01,15,3,3,0,0,3000.0,3000.0,2799.99,3000.0,775.11,953.98,2527.1100000000006,343.36205024304263,0.0,2592.9991666666665,2406.73005952381,1.075861704680198,0.3065757374997104,12231.19,0.2452545292380187
2025-03-27 16:00:00+00:00,3000.0,42651,40006.57,3871.0,26.67,11558.19,12709.1,12216.28,20.866666666666664,10.933333333333332,13.666666666666666,0.0,99.66666666666669,645.12,900.01,16,3,3,0,0,3000.0,3000.0,2847.99,3000.0,775.11,953.98,2759.9199999999983,343.36205024304263,0.0,2592.9991666666665,2407.450297619048,1.066073245638263,0.31766738144806095,12231.19,0.2452545292380187
2025-03-27 17:00:00+00:00,3000.0,43469,40533.97,4120.07,7.1,11645.14,12617.6,12216.28,19.3,10.5,0.0,0.0,100.0,645.12,900.01,17,3,3,0,0,3000.0,3000.0,2949.99,3000.0,775.11,953.98,3607.840000000004,343.36205024304263,0.0,2592.9991666666665,2407.771785714286,1.0723826858635888,0.3112769048552398,12231.19,0.2452545292380187
2025-03-27 18:00:00+00:00,3000.0,42264,39660.32,4501.23,7.25,11429.25,12529.0,12216.28,18.23333333333333,10.466666666666669,0.0,0.0,99.33333333333331,389.99,640.01,18,3,3,0,0,3000.0,3000.0,2949.99,3000.0,490.0,539.54,3351.9100000000035,343.36205024304263,0.0,2592.9991666666665,2408.4919642857144,1.0656226267809543,0.31589972295425367,12231.19,0.2452545292380187
2025-03-27 19:00:00+00:00,2162.99,40993,38030.57,4693.27,7.76,8654.17,12672.2,12216.28,16.833333333333336,6.266666666666667,0.0,0.0,94.33333333333331,389.99,640.01,19,3,3,0,0,2900.0,2425.0,2338.39,2999.5,490.0,539.54,2284.040000000001,346.9285851573492,475.0,2612.790833333333,2412.062857142857,1.0778676767748478,0.3332021265490749,12231.19,0.23707937826341807
2025-03-27 20:00:00+00:00,2162.99,39639,36177.83,4379.35,7.42,7825.6,12708.8,12216.28,15.800000000000002,5.2,0.0,0.0,95.0,389.99,640.01,20,3,3,0,0,2844.44,2499.99,2338.39,2999.05,490.0,539.54,2417.3499999999985,349.17672907270156,344.4500000000003,2627.1429166666667,2415.3036904761907,1.0956407379674797,0.3512772524705746,12231.19,0.23253726438192998
2025-03-27 21:00:00+00:00,2589.77,36085,34346.17,4789.51,8.94,6763.46,13923.9,12213.32,14.833333333333334,5.033333333333334,0.0,0.0,99.0,805.4,652.98,21,3,3,0,0,2974.35,2676.99,2775.0,2999.0,485.35,575.36,2094.1699999999983,356.2268856572192,297.3600000000001,2639.5329166666666,2419.3235714285715,1.0505960170808832,0.4053871104955663,12216.28,0.24345435317844885
2025-03-27 22:00:00+00:00,2340.62,34410,32696.19,5100.79,7.15,5936.5,13371.0,12213.32,14.533333333333331,4.7,0.0,0.0,100.0,805.4,652.98,22,3,3,0,0,2600.0,2592.6,2594.0,1651.0,485.35,575.36,2094.7999999999956,356.1876968960522,7.400000000000091,2639.84125,2421.1189285714286,1.0523840122041068,0.4089342233996255,12216.28,0.21281332669792294
2025-03-27 23:00:00+00:00,2245.0,33423,30882.18,5087.16,7.46,5513.47,13389.7,12213.32,14.4,4.733333333333333,0.0,0.0,100.0,805.4,652.98,23,3,3,0,0,2494.11,1948.0,2319.0,1651.0,485.35,575.36,1755.6499999999978,326.2547225167761,546.1100000000001,2662.5958333333333,2425.837857142857,1.0822395880216997,0.4335596269555143,12216.28,0.20414609471175255
2025-03-28 00:00:00+00:00,2123.33,33231,30655.43,5069.62,7.02,5108.95,13582.4,12213.32,13.666666666666666,4.566666666666666,0.0,0.0,100.0,573.1,572.98,0,4,3,0,0,2149.4,2089.0,2080.0,800.0,290.0,319.96,1889.0200000000004,321.8408388609213,60.40000000000009,2665.1125,2428.9950000000003,1.0839814029226496,0.44305224059031006,12216.28,0.17593114015558292
2025-03-28 01:00:00+00:00,2304.99,33688,30857.01,5083.1,8.71,5249.58,13669.9,12213.32,13.966666666666669,5.633333333333333,0.0,0.0,89.66666666666667,573.1,572.98,1,4,3,0,0,2389.34,2079.99,2000.61,1651.0,290.0,319.96,1828.1100000000006,303.0332043074957,309.35000000000036,2678.0020833333333,2431.314464285714,1.0917100616663227,0.4429935695788549,12216.28,0.19557053615862124
2025-03-28 02:00:00+00:00,2379.99,33664,30687.75,4940.81,24.32,5483.46,13623.6,12213.32,13.533333333333331,5.233333333333333,0.0,0.0,99.66666666666669,573.1,572.98,2,4,3,0,0,2199.01,2450.01,2140.0,1651.0,290.0,319.96,1775.2299999999996,315.32576744656745,-251.0,2667.5437500000003,2431.3181547619047,1.0969492077715775,0.44392814956620913,12216.28,0.1799917821315383
2025-03-28 03:00:00+00:00,2319.0,32801,29615.29,4951.92,162.68,5314.19,14521.4,12213.32,13.433333333333332,5.7,0.0,0.0,99.66666666666669,573.1,572.98,3,4,3,0,0,2475.47,2598.0,2732.0,1877.47,290.0,319.96,1395.9300000000003,317.4852435279107,-122.5300000000002,2662.4383333333335,2432.3722023809523,1.1075323749193433,0.4903179972913555,12216.28,0.2026203868618874
2025-03-28 04:00:00+00:00,1874.99,33489,30435.95,4806.07,1377.36,5243.87,16131.2,12213.32,12.766666666666666,6.033333333333334,0.0,0.0,96.33333333333331,863.0,495.36,4,4,3,0,0,2139.98,2207.99,2100.0,669.99,686.97,702.98,173.29999999999927,321.98939597689184,-68.00999999999976,2659.6045833333333,2430.5269642857143,1.100274501880116,0.5299874001830013,12216.28,0.17516010110270042
2025-03-28 05:00:00+00:00,2834.45,38722,34753.47,4996.62,4094.85,6259.66,16437.3,12213.32,14.133333333333333,7.366666666666667,6.666666666666667,0.0,97.0,863.0,495.36,5,4,3,0,0,3000.0,2899.99,2950.01,310.0,686.97,702.98,-3173.179999999993,325.8595374199473,100.01000000000022,2663.7716666666665,2430.824642857143,1.1141588405750396,0.47295498967470945,12216.28,0.24555383849760337
2025-03-28 06:00:00+00:00,2699.99,41397,37210.65,5117.42,6840.3,6026.77,16827.7,12213.32,16.0,8.466666666666667,17.0,0.0,98.33333333333331,863.0,495.36,6,4,3,0,0,2799.99,2844.45,2945.99,4.0,686.97,702.98,-6761.049999999999,324.91273002102565,-44.460000000000036,2661.919166666667,2429.9317857142855,1.1124741848319006,0.4522159055027122,12216.28,0.22918276408496815
2025-03-28 07:00:00+00:00,1650.0,41951,38006.52,5406.24,9223.56,4421.36,18280.6,12213.32,18.4,10.699999999999998,95.66666666666669,0.0,77.0,863.0,495.36,7,4,3,0,0,2849.48,2199.99,2899.98,4.0,686.97,702.98,-9391.629999999997,311.53856957551585,649.4900000000002,2688.98125,2432.613214285714,1.103755256854433,0.48097323898007555,12216.28,0.23323358390738363
2025-03-28 08:00:00+00:00,1649.99,42378,38767.1,5598.68,10402.31,3885.1,18989.3,12213.32,20.03333333333333,13.966666666666669,225.0,0.0,85.66666666666667,1294.01,389.98,8,4,3,0,0,2600.0,2400.99,2824.99,310.0,295.12,519.63,-9201.949999999997,306.14169374536675,199.01000000000022,2697.273333333333,2435.2701190476187,1.0931152158604627,0.48981765936427113,12216.28,0.21281332669792294
2025-03-28 09:00:00+00:00,1599.98,41151,37569.09,5648.0,10785.57,3622.9,19873.7,12213.32,21.9,18.73333333333333,394.6666666666667,0.0,61.333333333333336,1294.01,389.98,9,4,3,0,0,2133.77,2295.0,1649.99,5.0,295.12,519.63,-9924.230000000003,316.9317568291031,-161.23000000000002,2690.5554166666666,2438.149821428571,1.0953127873795352,0.5289766407267058,12216.28,0.17465180465701038
2025-03-28 10:00:00+00:00,1025.0,41267,36681.44,5921.23,10503.34,3598.65,19969.3,12213.32,22.366666666666664,22.83333333333333,526.0,0.1333333333333333,55.66666666666666,1294.01,389.98,10,4,3,0,0,2125.0,2399.01,1594.98,5.0,295.12,519.63,-8755.969999999998,332.4466475360778,-274.0100000000002,2679.1383333333333,2440.9772619047617,1.1249796905549359,0.5443830890202505,12216.28,0.1739339689358024
2025-03-28 11:00:00+00:00,1650.0,41534,37666.88,6033.2,9430.76,3746.95,18890.1,12213.32,22.7,21.2,447.0,0.0999999999999999,70.66666666666667,1294.01,389.98,11,4,3,0,0,2424.99,2799.99,2345.46,397.0,295.12,519.63,-7820.07,335.31974776410874,-375.0,2663.5133333333333,2443.508869047619,1.1026370477977525,0.5014909254250571,12216.28,0.19848853427276772
2025-03-28 12:00:00+00:00,2159.01,41400,37589.89,5734.34,7764.57,4250.75,18182.0,12213.32,21.9,21.4,370.3333333333333,0.2666666666666666,78.66666666666667,994.0,813.98,12,4,3,0,0,2079.99,2824.99,1997.46,669.99,1200.0,915.98,-5623.68,353.7011382468348,-745.0,2632.471666666667,2441.306369047619,1.101330668148586,0.4836810195236133,12216.28,0.17024984284554334
2025-03-28 13:00:00+00:00,2391.1,41676,37628.65,5448.99,5410.91,5993.15,16705.1,12213.32,22.066666666666663,17.933333333333334,289.0,1.1333333333333333,79.66666666666667,994.0,813.98,13,4,3,0,0,1650.01,3000.0,2497.12,2748.0,1200.0,915.98,-3121.0799999999945,397.36200039302247,-1349.99,2576.2220833333336,2436.282619047619,1.1075308965137862,0.44393450377561305,12216.28,0.13505542968647685
2025-03-28 14:00:00+00:00,2300.0,41476,37460.37,5137.71,2666.34,8582.7,14562.4,12213.32,20.633333333333336,18.933333333333334,103.0,2.766666666666667,83.66666666666667,994.0,813.98,14,4,3,0,0,2946.0,3000.0,2949.99,1651.0,1200.0,915.98,-1554.1599999999962,395.0039818289078,-54.0,2573.9720833333336,2438.342142857143,1.1071671965013559,0.38873111154237017,12216.28,0.2411338694046465
2025-03-28 15:00:00+00:00,2839.81,41629,37998.17,4747.35,610.21,10036.95,13597.6,12213.32,19.866666666666667,15.166666666666666,67.0,0.0999999999999999,85.66666666666667,500.01,855.36,15,4,3,0,0,3000.0,3000.0,3000.0,2100.0,645.12,900.01,1053.1100000000006,395.0039818289078,0.0,2573.9720833333336,2439.5326785714287,1.0955239285489657,0.35783939491309946,12216.28,0.24555383849760337
2025-03-28 16:00:00+00:00,2800.0,41236,37548.72,4393.48,44.54,10337.7,13234.1,12213.32,18.566666666666663,13.933333333333332,18.33333333333333,0.3999999999999999,66.0,500.01,855.36,16,4,3,0,0,3000.0,3000.0,2981.0,1651.0,645.12,900.01,1198.4199999999983,395.0039818289078,0.0,2573.9720833333336,2440.4375,1.09817063882234,0.352442042177678,12216.28,0.24555383849760337
2025-03-28 17:00:00+00:00,2850.0,42054,37656.86,4066.72,9.45,10374.41,13018.5,12213.32,17.333333333333332,14.0,0.0,0.0,52.0,500.01,855.36,17,4,3,0,0,3000.0,3000.0,3000.0,1651.0,645.12,900.01,1739.1299999999974,395.0039818289078,0.0,2573.9720833333336,2440.735178571428,1.1167389756082793,0.34570472140477443,12216.28,0.24555383849760337
2025-03-28 18:00:00+00:00,2834.45,40898,36454.99,3911.49,8.06,9978.2,13044.5,12213.32,15.733333333333334,10.066666666666666,0.0,0.1666666666666666,58.333333333333336,1337.17,781.98,18,4,3,0,0,3000.0,3000.0,3000.0,950.0,389.99,640.01,1543.4400000000023,395.0039818289078,0.0,2573.9720833333336,2441.0328571428568,1.1218458201244843,0.35781499830343383,12216.28,0.24555383849760337
2025-03-28 19:00:00+00:00,2152.01,39668,34840.71,3887.92,9.21,7475.35,13312.1,12213.32,14.533333333333331,5.633333333333333,0.0,0.1333333333333333,47.0,1337.17,781.98,19,4,3,0,0,2162.99,2900.0,2699.99,600.0,389.99,640.01,2072.0800000000017,397.1981634843814,-737.0100000000002,2543.2633333333333,2439.9888095238093,1.1385204687140786,0.3820736697481266,12216.28,0.17704349904397704
2025-03-28 20:00:00+00:00,2208.0,38421,33937.12,3645.87,8.08,7236.23,13351.7,12213.32,13.666666666666666,5.333333333333333,0.0,0.0666666666666666,43.333333333333336,1337.17,781.98,20,4,3,0,0,2162.99,2844.44,2899.99,600.0,389.99,640.01,2499.220000000001,399.08472824353044,-681.4500000000003,2514.869583333333,2438.944761904762,1.1320898152284216,0.39341307061204334,12216.28,0.17704349904397704
2025-03-28 21:00:00+00:00,2700.01,35331,31253.86,3815.8,8.1,6319.2,14217.6,12195.41,13.666666666666666,8.166666666666666,0.0,0.0,34.666666666666664,1955.0,2308.4,21,4,3,0,0,2589.77,2974.35,2876.37,1000.0,805.4,652.98,2414.1200000000026,387.38271786976856,-384.5799999999999,2498.8454166666666,2437.842202380952,1.1304161976729379,0.4548924551253789,12213.32,0.21202735805186043
2025-03-28 22:00:00+00:00,2598.0,33534,29199.01,4038.66,4.54,5510.28,13490.9,12195.41,13.366666666666667,8.333333333333334,0.0,0.0333333333333333,39.333333333333336,1955.0,2308.4,22,4,3,0,0,2340.62,2600.0,2749.81,1500.0,805.4,652.98,2265.59,388.05553702686933,-259.3800000000001,2488.0379166666667,2436.333988095238,1.1484242642382658,0.4620169650626832,12213.32,0.19162916969589794
2025-03-28 23:00:00+00:00,2598.0,32532,27944.64,4074.11,6.59,4964.87,13420.4,12195.41,12.633333333333336,6.533333333333334,0.0,0.0666666666666666,34.666666666666664,1955.0,2308.4,23,4,3,0,0,2245.0,2494.11,2750.0,2245.0,805.4,652.98,2710.1699999999983,391.2048388456276,-249.11000000000013,2477.6583333333333,2435.893511904762,1.1641171932365837,0.48023233677954774,12213.32,0.18380065365898388
2025-03-29 00:00:00+00:00,2598.0,31389,27775.87,4053.28,5.35,4791.16,13604.7,12195.41,11.766666666666666,4.866666666666667,0.0,0.0,20.0,1610.5,1999.97,0,5,3,1,0,2123.33,2149.4,2319.0,2700.0,573.1,572.98,2506.8499999999985,392.19088699675143,-26.070000000000164,2476.572083333333,2436.1514285714284,1.130040929737584,0.489785206180538,12213.32,0.1738393950707039
2025-03-29 01:00:00+00:00,2800.0,30077,28303.93,4166.08,7.47,4826.9,13428.7,12195.41,12.566666666666668,6.699999999999999,0.0,0.0,42.0,1610.5,1999.97,1,5,3,1,0,2304.99,2389.34,2750.0,2976.0,573.1,572.98,2478.119999999999,393.3827338804016,-84.35000000000036,2473.0575,2437.9632142857145,1.0626064081416204,0.47442971948702933,12213.32,0.1887121018607667
2025-03-29 02:00:00+00:00,2800.0,26950,27293.48,4314.3,24.48,4306.28,13298.7,12195.41,11.833333333333334,7.400000000000001,0.0,0.0,65.33333333333333,1610.5,1999.97,2,5,3,1,0,2379.99,2199.01,2945.99,2999.0,573.1,572.98,2434.449999999997,389.6176620591108,180.97999999999956,2480.5983333333334,2439.391726190476,0.9873791330701299,0.48723038504488825,12213.32,0.19485243550193543
2025-03-29 03:00:00+00:00,2657.31,24590,25034.39,4418.45,142.29,3325.76,14354.7,12195.41,11.433333333333332,6.366666666666667,0.0,0.0,47.66666666666666,1610.5,1999.97,3,5,3,1,0,2319.0,2475.47,3000.0,2700.0,573.1,572.98,1889.1800000000003,391.01383395200907,-156.4699999999998,2474.07875,2436.9333928571427,0.9822095841127301,0.5733763284694188,12213.32,0.18985911618493703
2025-03-29 04:00:00+00:00,1348.4,24236,23338.03,4682.89,1610.88,1452.06,15363.8,12195.41,11.166666666666666,7.166666666666667,0.0,0.0,2.6666666666666665,1610.5,1999.97,4,5,3,1,0,1874.99,2139.98,2794.01,669.99,863.0,495.36,550.2299999999996,404.371297128401,-264.99,2463.0375,2435.594047619048,1.0384321884842687,0.6582878551507925,12213.32,0.15350752231806603
2025-03-29 05:00:00+00:00,250.01,25470,24133.77,4805.35,5049.5,1026.14,17981.2,12195.41,12.1,8.799999999999999,34.666666666666664,0.0,1.0,4274.5,1069.3,5,5,3,1,0,2834.45,3000.0,2299.0,1791.0,863.0,495.36,-1640.4800000000032,396.1416043096676,-165.55000000000018,2456.139583333333,2434.90619047619,1.0553239164906068,0.7450329959639144,12213.32,0.23205958252280928
2025-03-29 06:00:00+00:00,130.0,27524,25891.61,4650.02,7965.6,977.83,20170.1,12195.41,13.5,9.4,182.66666666666663,0.0,1.3333333333333333,4274.5,1069.3,6,5,3,1,0,2699.99,2799.99,2100.01,1791.0,863.0,495.36,-3900.540000000001,392.8801772913918,-100.0,2451.972916666666,2433.441904761905,1.0630060082780377,0.7789906077448352,12213.32,0.221051192370922
2025-03-29 07:00:00+00:00,31.0,30194,27725.69,4622.98,9946.78,984.28,22191.8,12195.41,14.866666666666667,10.6,351.6666666666667,0.0,8.666666666666666,4274.5,1069.3,7,5,3,1,0,1650.0,2849.48,2299.01,700.0,863.0,495.36,-6416.679999999997,415.74249146378384,-1199.48,2401.994583333333,2426.001547619048,1.0889868210017135,0.8003768210341732,12213.32,0.135087340105712
2025-03-29 08:00:00+00:00,10.01,31782,29459.9,5091.11,11092.95,975.12,23680.3,12195.41,15.966666666666669,11.533333333333331,433.3333333333333,0.0,26.0,3000.0,999.96,8,5,3,1,0,1649.99,2600.0,1994.45,670.0,1294.01,389.98,-7414.9699999999975,440.55605337401937,-950.01,2362.4108333333334,2419.0075,1.0787857804751382,0.8037873927816189,12213.32,0.13508652139455984
2025-03-29 09:00:00+00:00,10.01,32510,28955.68,5147.43,11385.3,957.9,24276.6,12195.41,16.8,13.933333333333332,490.6666666666667,0.1333333333333333,58.66666666666666,3000.0,999.96,9,5,3,1,0,1599.98,2133.77,1594.98,669.99,1294.01,389.98,-7880.299999999996,465.37566031418197,-533.79,2340.169583333333,2418.7098214285716,1.1227115815763409,0.8383764989632789,12213.32,0.13099214692262853
2025-03-29 10:00:00+00:00,10.01,33078,28685.66,5324.09,11079.65,957.02,24318.5,12195.41,17.5,15.033333333333331,445.3333333333333,0.1,55.333333333333336,3000.0,999.96,10,5,3,1,0,1025.0,2125.0,1594.98,650.0,1294.01,389.98,-7635.680000000004,536.2579699037802,-1100.0,2294.33625,2415.3170833333334,1.153079515008021,0.8477285260814609,12213.32,0.0839178930959726
2025-03-29 11:00:00+00:00,10.01,33333,28331.77,5505.21,10198.17,1156.35,23596.1,12195.41,17.533333333333335,15.033333333333331,551.6666666666666,0.1333333333333333,59.333333333333336,3000.0,999.96,11,5,3,1,0,1650.0,2424.99,1650.01,950.0,1294.01,389.98,-6369.009999999998,551.1743763132905,-774.9899999999998,2262.0449999999996,2411.1774404761904,1.1764822147640348,0.8328200878346875,12213.32,0.135087340105712
2025-03-29 12:00:00+00:00,14.0,33073,27875.83,5741.68,8463.66,1501.47,21978.5,12195.41,17.766666666666666,16.366666666666664,477.0,0.0333333333333333,55.333333333333336,3999.0,1224.6,12,5,3,1,0,2159.01,2079.99,2425.0,1659.01,994.0,813.98,-4447.360000000001,550.2748505440725,79.02000000000044,2265.3375,2412.1390476190477,1.1863974490643303,0.788414608117207,12213.32,0.1767605564615959
2025-03-29 13:00:00+00:00,101.0,32962,27836.99,5735.45,6344.91,1498.28,19853.8,12195.41,17.2,17.266666666666666,363.6666666666667,0.0333333333333333,70.66666666666667,3999.0,1224.6,13,5,3,1,0,2391.1,1650.01,2900.0,2999.01,994.0,813.98,-2513.6900000000023,534.8205630644992,741.0899999999999,2296.21625,2411.507976190476,1.1840653725358763,0.7131908589664698,12213.32,0.19576202359198056
2025-03-29 14:00:00+00:00,1594.97,33112,28709.07,6087.73,3401.54,2301.28,16930.2,12195.41,15.833333333333334,17.866666666666664,173.0,0.1333333333333333,86.0,3999.0,1224.6,14,5,3,1,0,2300.0,2946.0,3000.0,2999.01,994.0,813.98,-97.49000000000524,516.643305844302,-646.0,2269.299583333333,2407.638988095238,1.1533235551149823,0.5896955319161535,12213.32,0.18830356499584094
2025-03-29 15:00:00+00:00,2674.99,34300,30071.02,5590.96,705.92,4607.36,14203.8,12195.41,15.4,16.566666666666666,79.0,0.0,89.66666666666667,1824.54,3091.1,15,5,3,1,0,2839.81,3000.0,3000.0,2999.04,500.01,855.36,1738.060000000005,507.7510884966788,-160.19000000000005,2262.625,2406.685476190476,1.1405951445895552,0.4723261024700037,12213.32,0.2324984117003648
2025-03-29 16:00:00+00:00,2525.0,35597,30724.25,5319.76,34.31,5325.96,13719.0,12195.41,14.133333333333336,9.533333333333331,18.0,0.1333333333333333,66.66666666666667,1824.54,3091.1,16,5,3,1,0,2800.0,3000.0,3000.0,2999.04,500.01,855.36,2009.6299999999974,496.64264969165737,-200.0,2254.2916666666665,2405.6080952380953,1.1585585145767732,0.4465057241194132,12213.32,0.22923912260363247
2025-03-29 17:00:00+00:00,3000.0,35883,31236.88,5540.69,7.2,5371.17,13588.3,12195.41,13.366666666666667,7.566666666666666,0.3333333333333333,0.1999999999999999,65.33333333333333,1824.54,3091.1,17,5,3,1,0,2850.0,3000.0,3000.0,2999.06,500.01,855.36,2747.229999999996,487.7138413639371,-150.0,2248.0416666666665,2404.715238095238,1.148701512394567,0.43499430819248935,12213.32,0.23333267836441163
2025-03-29 18:00:00+00:00,2798.01,36137,30571.75,4815.46,6.02,5530.05,13940.8,12195.41,12.533333333333331,6.6000000000000005,0.0,0.0,79.33333333333333,3022.0,2615.6,18,5,3,1,0,2834.45,3000.0,3000.0,2999.08,1337.17,781.98,2927.6200000000026,477.6837976592801,-165.55000000000018,2241.1437499999997,2403.7298214285715,1.1820003107342323,0.455987766883908,12213.32,0.23205958252280928
2025-03-29 19:00:00+00:00,2396.0,35048,30100.41,4545.39,5.88,5225.06,13745.4,12195.41,11.6,4.566666666666667,0.0,0.0333333333333333,82.66666666666667,3022.0,2615.6,19,5,3,1,0,2152.01,2162.99,3000.0,2999.52,1337.17,781.98,3485.3499999999985,477.767154310022,-10.979999999999563,2240.68625,2400.4680357142856,1.164330840316118,0.45663641669941707,12213.32,0.17618745865508684
2025-03-29 20:00:00+00:00,2396.0,33438,29054.82,4129.8,6.38,4771.48,13648.2,12195.41,10.9,3.8,0.0,0.0333333333333333,86.0,3022.0,2615.6,20,5,3,1,0,2208.0,2162.99,2995.01,2999.5,1337.17,781.98,2403.3199999999997,477.5371921383284,45.01000000000022,2242.561666666667,2396.3490476190477,1.1508193539194558,0.46972344955330814,12213.32,0.18077142239600733
2025-03-29 21:00:00+00:00,1923.01,26877,27165.93,3902.96,6.43,2720.24,12980.7,12225.41,10.433333333333335,5.066666666666666,0.0,0.0333333333333333,98.66666666666669,1766.7,2167.0,21,5,3,1,0,2700.01,2589.77,2989.89,2999.06,1955.0,2308.4,3221.790000000001,481.5355731588143,110.24000000000024,2247.155,2395.299285714286,0.9893278335093438,0.4778125463569126,12195.41,0.2213774381149863
2025-03-29 22:00:00+00:00,2249.01,24585,24972.98,3721.98,6.04,1672.14,12164.3,12225.41,9.9,4.333333333333333,0.0,0.0333333333333333,93.66666666666669,1766.7,2167.0,22,5,3,1,0,2598.0,2340.62,2980.0,2999.08,1955.0,2308.4,3342.4600000000028,486.5475539019467,257.3800000000001,2257.879166666667,2394.395654761905,0.9844245891123482,0.4870789517730053,12195.41,0.2130135015139701
